area,iscrowd,image_id,bbox,category_id,box_id,file_name,height,width,street_id,supercategory
990,0,11447,"[827, 310, 33, 30]",6,9409,11447.png,626,1622,16,Nguy hiểm
42,0,11448,"[840, 347, 7, 6]",6,9410,11448.png,626,1622,28,Nguy hiểm
143,0,11451,"[1096, 402, 13, 11]",6,9411,11451.png,626,1622,12,Nguy hiểm
110,0,11451,"[1098, 403, 11, 10]",6,10291,11451.png,626,1622,12,Nguy hiểm
210,0,11454,"[904, 254, 15, 14]",6,9413,11454.png,626,1622,16,Nguy hiểm
1054,0,11458,"[580, 278, 34, 31]",6,9421,11458.png,626,1622,22,Nguy hiểm
980,0,11458,"[579, 311, 35, 28]",6,9422,11458.png,626,1622,22,Nguy hiểm
528,0,11458,"[881, 293, 24, 22]",6,9423,11458.png,626,1622,22,Nguy hiểm
480,0,11458,"[881, 316, 24, 20]",6,9424,11458.png,626,1622,22,Nguy hiểm
100,0,11462,"[884, 396, 10, 10]",6,9438,11462.png,626,1622,12,Nguy hiểm
702,0,11464,"[748, 238, 27, 26]",6,9445,11464.png,626,1622,36,Nguy hiểm
600,0,11464,"[749, 238, 25, 24]",6,9654,11464.png,626,1622,36,Nguy hiểm
180,0,11466,"[568, 421, 15, 12]",6,9453,11466.png,626,1622,28,Nguy hiểm
195,0,11466,"[568, 420, 15, 13]",6,9815,11466.png,626,1622,28,Nguy hiểm
672,0,11467,"[1054, 364, 28, 24]",6,9455,11467.png,626,1622,47,Nguy hiểm
120,0,11468,"[665, 495, 12, 10]",6,9456,11468.png,626,1622,29,Nguy hiểm
140,0,11470,"[379, 366, 14, 10]",6,9460,11470.png,626,1622,53,Nguy hiểm
90,0,11470,"[891, 364, 9, 10]",6,9468,11470.png,626,1622,53,Nguy hiểm
648,0,11473,"[866, 336, 27, 24]",6,9480,11473.png,626,1622,5,Nguy hiểm
1056,0,11474,"[814, 310, 32, 33]",6,9481,11474.png,626,1622,16,Nguy hiểm
868,0,11474,"[814, 314, 31, 28]",6,9681,11474.png,626,1622,16,Nguy hiểm
17272,0,11481,"[1368, 287, 136, 127]",6,9486,11481.png,626,1622,28,Nguy hiểm
15875,0,11481,"[1376, 284, 125, 127]",6,9683,11481.png,626,1622,28,Nguy hiểm
16000,0,11481,"[1372, 288, 128, 125]",6,9942,11481.png,626,1622,28,Nguy hiểm
7719,0,11483,"[652, 397, 93, 83]",6,9487,11483.png,626,1622,28,Nguy hiểm
7896,0,11483,"[651, 394, 94, 84]",6,10637,11483.png,626,1622,28,Nguy hiểm
361,0,11489,"[757, 431, 19, 19]",6,9493,11489.png,626,1622,28,Nguy hiểm
342,0,11489,"[757, 432, 19, 18]",6,10184,11489.png,626,1622,28,Nguy hiểm
238,0,11505,"[554, 343, 17, 14]",6,9541,11505.png,626,1622,12,Nguy hiểm
378,0,11507,"[837, 360, 21, 18]",6,9542,11507.png,626,1622,47,Nguy hiểm
2350,0,11508,"[495, 255, 50, 47]",6,9544,11508.png,626,1622,22,Nguy hiểm
100,0,11521,"[584, 450, 10, 10]",6,9565,11521.png,626,1622,16,Nguy hiểm
90,0,11521,"[584, 450, 10, 9]",6,9911,11521.png,626,1622,16,Nguy hiểm
1886,0,11522,"[786, 324, 46, 41]",6,9569,11522.png,626,1622,28,Nguy hiểm
420,0,11535,"[637, 323, 21, 20]",6,9595,11535.png,626,1622,47,Nguy hiểm
2550,0,11546,"[1079, 405, 50, 51]",6,9604,11546.png,626,1622,16,Nguy hiểm
143,0,11558,"[1444, 104, 13, 11]",6,9612,11558.png,626,1622,28,Nguy hiểm
187,0,11558,"[1443, 103, 17, 11]",6,10417,11558.png,626,1622,28,Nguy hiểm
323,0,11565,"[689, 357, 19, 17]",6,9624,11565.png,626,1622,16,Nguy hiểm
180,0,11573,"[1209, 213, 15, 12]",6,9649,11573.png,626,1622,47,Nguy hiểm
176,0,11579,"[745, 486, 16, 11]",6,9657,11579.png,626,1622,29,Nguy hiểm
72,0,11579,"[732, 489, 9, 8]",6,9658,11579.png,626,1622,29,Nguy hiểm
90,0,11582,"[749, 477, 10, 9]",6,9663,11582.png,626,1622,19,Nguy hiểm
64,0,11582,"[750, 477, 8, 8]",6,10120,11582.png,626,1622,19,Nguy hiểm
20,0,11585,"[844, 356, 5, 4]",6,9677,11585.png,626,1622,53,Nguy hiểm
20,0,11585,"[844, 351, 5, 4]",6,9678,11585.png,626,1622,53,Nguy hiểm
96,0,11585,"[378, 351, 12, 8]",6,9679,11585.png,626,1622,53,Nguy hiểm
80,0,11585,"[380, 340, 10, 8]",6,9680,11585.png,626,1622,53,Nguy hiểm
810,0,11587,"[818, 297, 30, 27]",6,9682,11587.png,626,1622,16,Nguy hiểm
72,0,11591,"[845, 394, 9, 8]",6,9689,11591.png,626,1622,28,Nguy hiểm
80,0,11591,"[845, 393, 10, 8]",6,10592,11591.png,626,1622,28,Nguy hiểm
460,0,11592,"[660, 291, 23, 20]",6,9691,11592.png,626,1622,1,Nguy hiểm
208,0,11596,"[1061, 327, 16, 13]",6,9697,11596.png,626,1622,16,Nguy hiểm
1085,0,11603,"[612, 249, 35, 31]",6,9702,11603.png,626,1622,28,Nguy hiểm
121,0,11604,"[901, 323, 11, 11]",6,9704,11604.png,626,1622,16,Nguy hiểm
90,0,11605,"[894, 256, 10, 9]",6,9707,11605.png,626,1622,28,Nguy hiểm
2592,0,11613,"[857, 422, 54, 48]",6,9716,11613.png,626,1622,28,Nguy hiểm
11187,0,11615,"[1214, 182, 113, 99]",6,9719,11615.png,626,1622,28,Nguy hiểm
304,0,11624,"[1031, 265, 19, 16]",6,9748,11624.png,626,1622,29,Nguy hiểm
56,0,11633,"[935, 310, 8, 7]",6,9756,11633.png,626,1622,16,Nguy hiểm
63,0,11633,"[935, 310, 9, 7]",6,10288,11633.png,626,1622,16,Nguy hiểm
255,0,11640,"[692, 411, 17, 15]",6,9765,11640.png,626,1622,28,Nguy hiểm
1880,0,11659,"[1007, 210, 47, 40]",6,9788,11659.png,626,1622,28,Nguy hiểm
30,0,11659,"[837, 262, 6, 5]",6,9789,11659.png,626,1622,28,Nguy hiểm
182,0,11659,"[861, 249, 14, 13]",6,9790,11659.png,626,1622,28,Nguy hiểm
99,0,11659,"[849, 255, 11, 9]",6,9791,11659.png,626,1622,28,Nguy hiểm
1188,0,11660,"[904, 115, 33, 36]",6,9793,11660.png,626,1622,28,Nguy hiểm
1443,0,11660,"[943, 115, 37, 39]",6,9794,11660.png,626,1622,28,Nguy hiểm
1806,0,11660,"[984, 113, 43, 42]",6,9795,11660.png,626,1622,28,Nguy hiểm
3835,0,11666,"[1036, 382, 59, 65]",6,9808,11666.png,626,1622,16,Nguy hiểm
3904,0,11666,"[1032, 382, 61, 64]",6,10256,11666.png,626,1622,16,Nguy hiểm
4030,0,11666,"[1035, 382, 62, 65]",6,10569,11666.png,626,1622,16,Nguy hiểm
143,0,11668,"[1151, 429, 13, 11]",6,9813,11668.png,626,1622,16,Nguy hiểm
54,0,11668,"[1184, 437, 9, 6]",6,9814,11668.png,626,1622,16,Nguy hiểm
56,0,11681,"[1252, 328, 8, 7]",6,9833,11681.png,626,1622,23,Nguy hiểm
56,0,11704,"[655, 487, 8, 7]",6,9878,11704.png,626,1622,29,Nguy hiểm
1716,0,11722,"[1123, 237, 44, 39]",6,9902,11722.png,626,1622,29,Nguy hiểm
81,0,11722,"[964, 253, 9, 9]",6,9903,11722.png,626,1622,29,Nguy hiểm
400,0,11728,"[1470, 63, 25, 16]",6,9914,11728.png,626,1622,28,Nguy hiểm
270,0,11733,"[1173, 365, 18, 15]",6,9939,11733.png,626,1622,53,Nguy hiểm
270,0,11733,"[1173, 345, 18, 15]",6,9940,11733.png,626,1622,53,Nguy hiểm
80,0,11737,"[914, 243, 10, 8]",6,9946,11737.png,626,1622,29,Nguy hiểm
108,0,11737,"[913, 242, 12, 9]",6,10442,11737.png,626,1622,29,Nguy hiểm
380,0,11743,"[1092, 407, 20, 19]",6,9965,11743.png,626,1622,12,Nguy hiểm
396,0,11743,"[1092, 407, 22, 18]",6,10504,11743.png,626,1622,12,Nguy hiểm
25,0,11760,"[756, 414, 5, 5]",6,10009,11760.png,626,1622,28,Nguy hiểm
25,0,11760,"[756, 414, 5, 5]",6,10581,11760.png,626,1622,28,Nguy hiểm
143,0,11772,"[754, 284, 13, 11]",6,10021,11772.png,626,1622,28,Nguy hiểm
120,0,11773,"[969, 309, 12, 10]",6,10022,11773.png,626,1622,16,Nguy hiểm
238,0,11774,"[804, 463, 17, 14]",6,10023,11774.png,626,1622,16,Nguy hiểm
210,0,11774,"[804, 464, 15, 14]",6,10233,11774.png,626,1622,16,Nguy hiểm
156,0,11775,"[807, 450, 13, 12]",6,10028,11775.png,626,1622,5,Nguy hiểm
2448,0,11781,"[1167, 351, 48, 51]",6,10055,11781.png,626,1622,28,Nguy hiểm
6006,0,11783,"[905, 366, 78, 77]",6,10060,11783.png,626,1622,28,Nguy hiểm
169,0,11789,"[800, 177, 13, 13]",6,10070,11789.png,626,1622,37,Nguy hiểm
20196,0,11799,"[1097, 332, 132, 153]",6,10093,11799.png,626,1622,28,Nguy hiểm
16988,0,11799,"[1098, 343, 124, 137]",6,10131,11799.png,626,1622,28,Nguy hiểm
518,0,11801,"[867, 401, 14, 37]",6,10099,11801.png,626,1622,28,Nguy hiểm
697,0,11801,"[865, 399, 17, 41]",6,10464,11801.png,626,1622,28,Nguy hiểm
558,0,11804,"[1526, 388, 31, 18]",6,10103,11804.png,626,1622,5,Nguy hiểm
960,0,11809,"[838, 315, 32, 30]",6,10109,11809.png,626,1622,16,Nguy hiểm
36,0,11819,"[575, 275, 6, 6]",6,10144,11819.png,626,1622,28,Nguy hiểm
600,0,11824,"[795, 296, 25, 24]",6,10157,11824.png,626,1622,16,Nguy hiểm
132,0,11829,"[688, 251, 11, 12]",6,10163,11829.png,626,1622,52,Nguy hiểm
9804,0,11830,"[1232, 223, 114, 86]",6,10168,11830.png,626,1622,5,Nguy hiểm
1269,0,11843,"[1559, 374, 47, 27]",6,10202,11843.png,626,1622,5,Nguy hiểm
1144,0,11843,"[1559, 375, 44, 26]",6,10459,11843.png,626,1622,5,Nguy hiểm
361,0,11849,"[902, 177, 19, 19]",6,10211,11849.png,626,1622,34,Nguy hiểm
992,0,11873,"[739, 450, 32, 31]",6,10296,11873.png,626,1622,16,Nguy hiểm
899,0,11873,"[741, 449, 29, 31]",6,10598,11873.png,626,1622,16,Nguy hiểm
420,0,11877,"[813, 314, 21, 20]",6,10304,11877.png,626,1622,36,Nguy hiểm
20580,0,11879,"[1392, 2, 210, 98]",6,10305,11879.png,626,1622,8,Nguy hiểm
20808,0,11879,"[1392, 2, 204, 102]",6,10495,11879.png,626,1622,8,Nguy hiểm
20,0,11886,"[646, 219, 4, 5]",6,10323,11886.png,626,1622,47,Nguy hiểm
24,0,11886,"[655, 219, 4, 6]",6,10324,11886.png,626,1622,47,Nguy hiểm
24,0,11886,"[682, 220, 4, 6]",6,10326,11886.png,626,1622,47,Nguy hiểm
2665,0,11904,"[1556, 87, 65, 41]",6,10350,11904.png,626,1622,28,Nguy hiểm
1728,0,11905,"[1306, 204, 48, 36]",6,10353,11905.png,626,1622,28,Nguy hiểm
621,0,11907,"[1101, 291, 27, 23]",6,10354,11907.png,626,1622,16,Nguy hiểm
11544,0,11917,"[1504, 258, 111, 104]",6,10371,11917.png,626,1622,28,Nguy hiểm
16786,0,11917,"[1467, 144, 154, 109]",6,10372,11917.png,626,1622,28,Nguy hiểm
644,0,11917,"[1117, 341, 28, 23]",6,10373,11917.png,626,1622,28,Nguy hiểm
594,0,11917,"[1118, 365, 27, 22]",6,10374,11917.png,626,1622,28,Nguy hiểm
56,0,11917,"[1093, 379, 8, 7]",6,10375,11917.png,626,1622,28,Nguy hiểm
240,0,11924,"[1073, 248, 16, 15]",6,10402,11924.png,626,1622,28,Nguy hiểm
36,0,11924,"[1057, 257, 6, 6]",6,10403,11924.png,626,1622,28,Nguy hiểm
156,0,11926,"[741, 305, 13, 12]",6,10416,11926.png,626,1622,16,Nguy hiểm
858,0,11928,"[1146, 397, 33, 26]",6,10420,11928.png,626,1622,28,Nguy hiểm
6068,0,11937,"[1182, 296, 74, 82]",6,10439,11937.png,626,1622,16,Nguy hiểm
1088,0,11938,"[829, 360, 34, 32]",6,10448,11938.png,626,1622,16,Nguy hiểm
783,0,11941,"[771, 249, 29, 27]",6,10452,11941.png,626,1622,28,Nguy hiểm
870,0,11941,"[769, 218, 30, 29]",6,10453,11941.png,626,1622,28,Nguy hiểm
36,0,11941,"[587, 273, 6, 6]",6,10454,11941.png,626,1622,28,Nguy hiểm
30,0,11941,"[586, 267, 6, 5]",6,10455,11941.png,626,1622,28,Nguy hiểm
42,0,11941,"[587, 260, 7, 6]",6,10456,11941.png,626,1622,28,Nguy hiểm
308,0,11947,"[1538, 107, 22, 14]",6,10474,11947.png,626,1622,28,Nguy hiểm
273,0,11947,"[1531, 122, 21, 13]",6,10475,11947.png,626,1622,28,Nguy hiểm
399,0,11949,"[1006, 540, 21, 19]",6,10481,11949.png,626,1622,29,Nguy hiểm
11956,0,11953,"[1388, 242, 122, 98]",6,10493,11953.png,626,1622,28,Nguy hiểm
72,0,11960,"[571, 431, 9, 8]",6,10515,11960.png,626,1622,28,Nguy hiểm
598,0,11963,"[898, 203, 26, 23]",6,10525,11963.png,626,1622,52,Nguy hiểm
270,0,11965,"[1471, 123, 18, 15]",6,10527,11965.png,626,1622,28,Nguy hiểm
1880,0,11980,"[1125, 300, 47, 40]",6,10559,11980.png,626,1622,16,Nguy hiểm
1364,0,11988,"[1502, 67, 44, 31]",6,10566,11988.png,626,1622,28,Nguy hiểm
120,0,11989,"[1016, 428, 12, 10]",6,10570,11989.png,626,1622,28,Nguy hiểm
5184,0,11992,"[1267, 322, 72, 72]",6,10573,11992.png,626,1622,28,Nguy hiểm
380,0,11996,"[827, 297, 20, 19]",6,10587,11996.png,626,1622,16,Nguy hiểm
399,0,11997,"[783, 132, 21, 19]",6,10599,11997.png,626,1622,47,Nguy hiểm
1476,0,11999,"[1215, 56, 41, 36]",6,10602,11999.png,626,1622,22,Nguy hiểm
3808,0,12006,"[824, 364, 68, 56]",6,10612,12006.png,626,1622,28,Nguy hiểm
1836,0,12011,"[1264, 285, 51, 36]",6,10620,12011.png,626,1622,16,Nguy hiểm
870,0,12015,"[1300, 315, 29, 30]",6,10621,12015.png,626,1622,23,Nguy hiểm
208,0,12022,"[1033, 400, 16, 13]",6,10644,12022.png,626,1622,5,Nguy hiểm
72,0,12023,"[712, 281, 9, 8]",6,10645,12023.png,626,1622,28,Nguy hiểm
1330,0,12030,"[890, 296, 38, 35]",6,10652,12030.png,626,1622,53,Nguy hiểm
256,0,12030,"[777, 313, 16, 16]",6,10653,12030.png,626,1622,53,Nguy hiểm
1350,0,12036,"[1447, 305, 45, 30]",6,10659,12036.png,626,1622,45,Nguy hiểm
3835,0,12042,"[1197, 288, 65, 59]",6,10667,12042.png,626,1622,51,Nguy hiểm
108,0,12089,"[991, 288, 12, 9]",6,10697,12089.png,626,1622,45,Nguy hiểm
2530,0,12116,"[991, 255, 55, 46]",6,10710,12116.png,626,1622,53,Nguy hiểm
323,0,12116,"[800, 291, 19, 17]",6,10711,12116.png,626,1622,53,Nguy hiểm
2496,0,12137,"[954, 284, 52, 48]",6,10715,12137.png,626,1622,53,Nguy hiểm
210,0,12137,"[763, 315, 14, 15]",6,10716,12137.png,626,1622,53,Nguy hiểm
360,0,12149,"[839, 291, 18, 20]",6,10720,12149.png,626,1622,45,Nguy hiểm
870,0,12149,"[1070, 304, 30, 29]",6,10724,12149.png,626,1622,45,Nguy hiểm
224,0,12163,"[907, 309, 16, 14]",6,10731,12163.png,626,1622,45,Nguy hiểm
156,0,12163,"[802, 303, 13, 12]",6,10732,12163.png,626,1622,45,Nguy hiểm
575,0,12181,"[702, 354, 25, 23]",6,10744,12181.png,626,1622,45,Nguy hiểm
2484,0,12182,"[1116, 193, 54, 46]",6,10746,12182.png,626,1622,51,Nguy hiểm
304,0,12187,"[921, 232, 19, 16]",6,10747,12187.png,626,1622,45,Nguy hiểm
20,0,12192,"[849, 357, 5, 4]",6,10751,12192.png,626,1622,53,Nguy hiểm
20,0,12192,"[849, 352, 4, 5]",6,10752,12192.png,626,1622,53,Nguy hiểm
156,0,12198,"[867, 225, 13, 12]",6,10753,12198.png,626,1622,45,Nguy hiểm
408,0,12210,"[188, 359, 24, 17]",6,10771,12210.png,626,1622,53,Nguy hiểm
304,0,12210,"[1034, 355, 16, 19]",6,10774,12210.png,626,1622,53,Nguy hiểm
120,0,12215,"[732, 220, 12, 10]",6,10780,12215.png,626,1622,45,Nguy hiểm
399,0,12216,"[710, 212, 21, 19]",6,10782,12216.png,626,1622,45,Nguy hiểm
196,0,12225,"[1041, 272, 14, 14]",6,10789,12225.png,626,1622,45,Nguy hiểm
5472,0,12254,"[1156, 228, 76, 72]",6,10798,12254.png,626,1622,53,Nguy hiểm
64,0,12264,"[933, 351, 8, 8]",6,10813,12264.png,626,1622,53,Nguy hiểm
63,0,12264,"[932, 361, 9, 7]",6,10814,12264.png,626,1622,53,Nguy hiểm
36,0,12268,"[529, 311, 6, 6]",6,10820,12268.png,626,1622,53,Nguy hiểm
1276,0,12271,"[1218, 430, 29, 44]",6,10825,12271.png,626,1622,45,Nguy hiểm
165,0,12281,"[636, 227, 15, 11]",6,10828,12281.png,626,1622,45,Nguy hiểm
380,0,12285,"[688, 206, 20, 19]",6,10829,12285.png,626,1622,45,Nguy hiểm
110,0,12309,"[746, 318, 11, 10]",6,10847,12309.png,626,1622,53,Nguy hiểm
210,0,12309,"[772, 315, 15, 14]",6,10848,12309.png,626,1622,53,Nguy hiểm
651,0,12328,"[65, 354, 31, 21]",6,10857,12328.png,626,1622,53,Nguy hiểm
475,0,12328,"[1154, 350, 19, 25]",6,10865,12328.png,626,1622,53,Nguy hiểm
6232,0,12338,"[951, 80, 82, 76]",6,10871,12338.png,626,1622,45,Nguy hiểm
72,0,12348,"[793, 238, 9, 8]",6,10874,12348.png,626,1622,45,Nguy hiểm
285,0,12389,"[272, 362, 19, 15]",6,10889,12389.png,626,1622,53,Nguy hiểm
210,0,12389,"[966, 358, 14, 15]",6,10897,12389.png,626,1622,53,Nguy hiểm
975,0,12424,"[1402, 336, 25, 39]",6,10934,12424.png,626,1622,53,Nguy hiểm
36,0,12434,"[519, 310, 6, 6]",6,10945,12434.png,626,1622,53,Nguy hiểm
234,0,12442,"[332, 364, 18, 13]",6,10954,12442.png,626,1622,53,Nguy hiểm
132,0,12442,"[922, 362, 11, 12]",6,10960,12442.png,626,1622,53,Nguy hiểm
255,0,12447,"[865, 339, 17, 15]",6,10968,12447.png,626,1622,53,Nguy hiểm
9430,0,12457,"[1410, 182, 115, 82]",6,10974,12457.png,626,1622,45,Nguy hiểm
260,0,12485,"[243, 350, 20, 13]",6,10987,12485.png,626,1622,53,Nguy hiểm
221,0,12485,"[247, 335, 17, 13]",6,10988,12485.png,626,1622,53,Nguy hiểm
928,0,12489,"[804, 167, 32, 29]",6,10989,12489.png,626,1622,53,Nguy hiểm
816,0,12489,"[16, 222, 34, 24]",6,10990,12489.png,626,1622,53,Nguy hiểm
336,0,12523,"[800, 281, 21, 16]",6,10999,12523.png,626,1622,53,Nguy hiểm
1558,0,18,"[290, 295, 38, 41]",5,9,18.png,626,1622,3,Cấm còn lại
221,0,25,"[858, 208, 17, 13]",5,15,25.png,626,1622,7,Cấm còn lại
1640,0,35,"[228, 186, 41, 40]",5,21,35.png,626,1622,7,Cấm còn lại
580,0,40,"[42, 418, 29, 20]",5,23,40.png,626,1622,12,Cấm còn lại
650,0,47,"[906, 316, 26, 25]",5,26,47.png,626,1622,5,Cấm còn lại
30,0,50,"[976, 420, 6, 5]",5,29,50.png,626,1622,12,Cấm còn lại
696,0,59,"[1394, 388, 29, 24]",5,35,59.png,626,1622,12,Cấm còn lại
578,0,74,"[1118, 304, 17, 34]",5,39,74.png,626,1622,8,Cấm còn lại
100,0,89,"[780, 205, 10, 10]",5,46,89.png,626,1622,7,Cấm còn lại
198,0,123,"[841, 193, 9, 22]",5,60,123.png,626,1622,7,Cấm còn lại
154,0,130,"[1001, 427, 14, 11]",5,62,130.png,626,1622,12,Cấm còn lại
576,0,160,"[936, 186, 24, 24]",5,75,160.png,626,1622,7,Cấm còn lại
4608,0,166,"[1257, 345, 72, 64]",5,82,166.png,626,1622,12,Cấm còn lại
1054,0,182,"[681, 258, 34, 31]",5,86,182.png,626,1622,13,Cấm còn lại
918,0,182,"[680, 229, 34, 27]",5,87,182.png,626,1622,13,Cấm còn lại
1020,0,182,"[679, 197, 34, 30]",5,88,182.png,626,1622,13,Cấm còn lại
560,0,208,"[14, 436, 28, 20]",5,97,208.png,626,1622,12,Cấm còn lại
2322,0,218,"[147, 209, 54, 43]",5,101,218.png,626,1622,7,Cấm còn lại
64,0,245,"[860, 373, 8, 8]",5,111,245.png,626,1622,3,Cấm còn lại
5251,0,254,"[1416, 121, 89, 59]",5,116,254.png,626,1622,7,Cấm còn lại
42,0,257,"[816, 218, 7, 6]",5,119,257.png,626,1622,7,Cấm còn lại
816,0,268,"[148, 239, 34, 24]",5,125,268.png,626,1622,1,Cấm còn lại
3388,0,270,"[1020, 1, 77, 44]",5,127,270.png,626,1622,7,Cấm còn lại
150,0,292,"[575, 409, 10, 15]",5,135,292.png,626,1622,12,Cấm còn lại
361,0,332,"[256, 408, 19, 19]",5,144,332.png,626,1622,12,Cấm còn lại
680,0,339,"[1162, 278, 20, 34]",5,149,339.png,626,1622,3,Cấm còn lại
899,0,347,"[941, 374, 31, 29]",5,153,347.png,626,1622,12,Cấm còn lại
1764,0,354,"[7, 175, 42, 42]",5,159,354.png,626,1622,7,Cấm còn lại
56,0,365,"[953, 367, 8, 7]",5,165,365.png,626,1622,7,Cấm còn lại
168,0,369,"[524, 399, 12, 14]",5,168,369.png,626,1622,12,Cấm còn lại
975,0,391,"[961, 174, 25, 39]",5,179,391.png,626,1622,7,Cấm còn lại
1476,0,403,"[918, 144, 41, 36]",5,188,403.png,626,1622,7,Cấm còn lại
675,0,442,"[863, 397, 27, 25]",5,206,442.png,626,1622,12,Cấm còn lại
24,0,447,"[719, 417, 6, 4]",5,209,447.png,626,1622,12,Cấm còn lại
1326,0,449,"[184, 353, 34, 39]",5,210,449.png,626,1622,7,Cấm còn lại
551,0,457,"[903, 273, 29, 19]",5,214,457.png,626,1622,13,Cấm còn lại
285,0,463,"[941, 412, 19, 15]",5,220,463.png,626,1622,12,Cấm còn lại
72,0,472,"[834, 213, 9, 8]",5,224,472.png,626,1622,7,Cấm còn lại
315,0,483,"[286, 187, 15, 21]",5,231,483.png,626,1622,7,Cấm còn lại
240,0,507,"[311, 394, 15, 16]",5,238,507.png,626,1622,12,Cấm còn lại
300,0,529,"[951, 387, 15, 20]",5,253,529.png,626,1622,12,Cấm còn lại
756,0,552,"[995, 388, 27, 28]",5,257,552.png,626,1622,12,Cấm còn lại
4032,0,567,"[1324, 129, 64, 63]",5,265,567.png,626,1622,7,Cấm còn lại
49,0,584,"[820, 222, 7, 7]",5,275,584.png,626,1622,7,Cấm còn lại
342,0,593,"[301, 400, 18, 19]",5,280,593.png,626,1622,12,Cấm còn lại
285,0,600,"[217, 276, 19, 15]",5,284,600.png,626,1622,1,Cấm còn lại
1344,0,610,"[0, 256, 32, 42]",5,287,610.png,626,1622,8,Cấm còn lại
1190,0,611,"[0, 129, 34, 35]",5,289,611.png,626,1622,8,Cấm còn lại
1050,0,622,"[976, 181, 35, 30]",5,296,622.png,626,1622,7,Cấm còn lại
304,0,646,"[829, 402, 16, 19]",5,306,646.png,626,1622,12,Cấm còn lại
540,0,718,"[441, 275, 27, 20]",5,335,718.png,626,1622,13,Cấm còn lại
812,0,732,"[278, 173, 29, 28]",5,340,732.png,626,1622,8,Cấm còn lại
4970,0,758,"[794, 191, 71, 70]",5,352,758.png,626,1622,13,Cấm còn lại
132,0,766,"[743, 277, 11, 12]",5,359,766.png,626,1622,13,Cấm còn lại
25,0,794,"[979, 419, 5, 5]",5,366,794.png,626,1622,12,Cấm còn lại
2301,0,805,"[75, 159, 59, 39]",5,375,805.png,626,1622,7,Cấm còn lại
238,0,807,"[815, 176, 17, 14]",5,377,807.png,626,1622,7,Cấm còn lại
713,0,817,"[205, 145, 23, 31]",5,384,817.png,626,1622,7,Cấm còn lại
70,0,838,"[527, 415, 7, 10]",5,397,838.png,626,1622,12,Cấm còn lại
2040,0,851,"[36, 336, 51, 40]",5,402,851.png,626,1622,3,Cấm còn lại
324,0,902,"[411, 193, 12, 27]",5,426,902.png,626,1622,7,Cấm còn lại
378,0,914,"[1088, 416, 21, 18]",5,431,914.png,626,1622,12,Cấm còn lại
240,0,920,"[791, 408, 16, 15]",5,434,920.png,626,1622,12,Cấm còn lại
342,0,925,"[893, 202, 19, 18]",5,437,925.png,626,1622,7,Cấm còn lại
2622,0,930,"[1429, 365, 57, 46]",5,443,930.png,626,1622,12,Cấm còn lại
2862,0,935,"[1215, 332, 54, 53]",5,448,935.png,626,1622,3,Cấm còn lại
5120,0,935,"[33, 327, 80, 64]",5,449,935.png,626,1622,3,Cấm còn lại
756,0,937,"[1022, 389, 28, 27]",5,451,937.png,626,1622,12,Cấm còn lại
380,0,953,"[1021, 198, 19, 20]",5,454,953.png,626,1622,13,Cấm còn lại
90,0,1016,"[655, 362, 10, 9]",5,485,1016.png,626,1622,19,Cấm còn lại
1098,0,1031,"[1468, 0, 61, 18]",5,492,1031.png,626,1622,19,Cấm còn lại
16,0,1036,"[602, 330, 4, 4]",5,501,1036.png,626,1622,19,Cấm còn lại
12,0,1036,"[608, 330, 3, 4]",5,502,1036.png,626,1622,19,Cấm còn lại
12,0,1036,"[614, 330, 3, 4]",5,503,1036.png,626,1622,19,Cấm còn lại
805,0,1040,"[577, 196, 23, 35]",5,504,1040.png,626,1622,22,Cấm còn lại
110,0,1054,"[623, 325, 11, 10]",5,511,1054.png,626,1622,24,Cấm còn lại
285,0,1094,"[394, 362, 15, 19]",5,537,1094.png,626,1622,19,Cấm còn lại
408,0,1106,"[995, 477, 17, 24]",5,539,1106.png,626,1622,19,Cấm còn lại
154,0,1124,"[226, 123, 14, 11]",5,547,1124.png,626,1622,22,Cấm còn lại
132,0,1136,"[494, 224, 12, 11]",5,549,1136.png,626,1622,18,Cấm còn lại
450,0,1146,"[395, 294, 25, 18]",5,554,1146.png,626,1622,22,Cấm còn lại
228,0,1146,"[394, 279, 19, 12]",5,555,1146.png,626,1622,22,Cấm còn lại
306,0,1147,"[577, 361, 17, 18]",5,558,1147.png,626,1622,24,Cấm còn lại
289,0,1147,"[597, 362, 17, 17]",5,559,1147.png,626,1622,24,Cấm còn lại
288,0,1147,"[615, 362, 16, 18]",5,560,1147.png,626,1622,24,Cấm còn lại
255,0,1147,"[634, 362, 15, 17]",5,561,1147.png,626,1622,24,Cấm còn lại
270,0,1147,"[659, 371, 15, 18]",5,562,1147.png,626,1622,24,Cấm còn lại
3432,0,1150,"[1333, 424, 66, 52]",5,564,1150.png,626,1622,19,Cấm còn lại
1122,0,1161,"[422, 158, 33, 34]",5,575,1161.png,626,1622,23,Cấm còn lại
1248,0,1161,"[1346, 252, 39, 32]",5,576,1161.png,626,1622,23,Cấm còn lại
1560,0,1162,"[599, 282, 39, 40]",5,578,1162.png,626,1622,19,Cấm còn lại
980,0,1167,"[589, 428, 35, 28]",5,580,1167.png,626,1622,19,Cấm còn lại
992,0,1203,"[705, 226, 31, 32]",5,598,1203.png,626,1622,22,Cấm còn lại
650,0,1250,"[800, 333, 26, 25]",5,614,1250.png,626,1622,22,Cấm còn lại
